# time_in_ns	dG_in_kT
14.600	33.750000
14.610	33.750000
14.620	33.750000
14.630	33.750000
14.640	32.812500
14.650	32.500000
14.660	30.312500
14.670	28.437500
14.680	27.187500
14.690	27.187500
14.700	27.187500
14.710	27.187500
14.720	27.187500
14.730	27.187500
14.740	26.250000
14.750	24.375000
14.760	24.062500
14.770	24.062500
14.780	24.062500
14.790	24.062500
14.800	23.125000
14.810	22.187500
14.820	22.187500
14.830	21.875000
14.840	21.875000
14.850	21.875000
14.860	21.250000
14.870	19.062500
14.880	16.875000
14.890	15.937500
14.900	15.937500
14.910	15.937500
14.920	15.937500
14.930	15.937500
14.940	15.937500
14.950	15.937500
14.960	15.937500
14.970	15.937500
14.980	15.937500
14.990	15.937500
15.000	15.937500
15.010	15.937500
15.020	15.937500
15.030	15.937500
15.040	15.937500
15.050	15.937500
15.060	15.937500
15.070	15.937500
